id_user,user_name,location,created_at,text
1164510157168152579,Bike_Haiku,Riding a bike...,2019-08-22 12:10:31,"Found new trail to bike 
It is all I think about 
Yeah, I love to ride
#bikehaiku #biking #cycling #haiku #haikudaily"
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164503992203907072,UnderwoodCherry,,2019-08-22 11:46:01,"@andreanhj Cycling (and open water swimming!) are so good for your soul. If you fancy a gentle ride in the countryside give me a shout, I’d love to ride with you. Xx"
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164500793820667904,juniperberry180,Manchester,2019-08-22 11:33:19,@powwow_pedals Hi! I'm a producer at the Science and Industry Museum. We're interested in having a pedal powered element to our October half term. Your ethos around getting people into cycling is great! Would love to hear what might be possible
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164491539718004736,jovan747,SE London / Birmingham,2019-08-22 10:56:32,"In light of the Climate Emergency and my love for cycling, I will be cycling to Labour Party conference this year from London. If anyone is interested in joining me, inbox me and we could go on a few training routes prior! 🌹🚴‍♀️"
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164491539718004736,jovan747,SE London / Birmingham,2019-08-22 10:56:32,"In light of the Climate Emergency and my love for cycling, I will be cycling to Labour Party conference this year from London. If anyone is interested in joining me, inbox me and we could go on a few training routes prior! 🌹🚴‍♀️"
1164490492458852353,AlmondRob,"Muskoka, Ontario, Canada",2019-08-22 10:52:23,"@LizSmit64073582 @Frakbuddy @Mi55Tipper I'm 42. Gatekeeping exists at all ages. I found a couple of cool people to bike with. Supportive, and willing to share their knowledge. They just love Cycling and sharing that experience. And I love sharing the experience of gaming. Ignore the knobs, they are everywhere...😉"
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164477886742564864,AdamBronkhorst,"Brighton, UK",2019-08-22 10:02:17,One of the many things I love about cycling is that you can literally meet someone at 9.30 at night and arrange to go for a bike ride the next morning with them and their friend and by the end of the ride you’ve… https://t.co/IAXGeLCoHP
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164476599582044162,jay_elliott,"South Wales, UK",2019-08-22 09:57:10,@RubyWIsaac @SANTINI_SMS @UCI_cycling @Yorkshire2019 Will we see you at @Yorkshire2019 ? Poppet and I are coming up fri-sun. She'd love to say hi #9yearold https://t.co/BZ3Fzhhqx5
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164474840423817217,ImSaraNeill,Belfast,2019-08-22 09:50:11,This penny farthing has been spotted in a #Belfast multi-storey car park - I’d love to speak to the owner about their unusual mode of transport. Do you know whose this is? Can we RT til we find them? #pennyfarthing #cycling #bike #cyclistsofBelfast https://t.co/dbjKGVBIHK
1164472919910580225,Komiks13,South of Metro,2019-08-22 09:42:33,I love #baguio. But I barely see the hill anymore. It's almost gone. #tbt 🇵🇭☝🏽#Bikekomiks #mountainbike #mtb #mtblife #mountainbiking #mtbph #mtbphilippines #mountainbiker #freeride #mountainbikelife #pinoymtb #padyak #gopro #goproph #bikelife #bike #bicycle #cycling #baguioride https://t.co/EgtOmderWg
1164469887487451137,Darren1PRiOR,Gold Coast Australia,2019-08-22 09:30:30,@AustinLieb @Apple First watch I’ve worn in 25 yrs. Heavy traveller so multiple time zones are awesome. I use a water drinking monitor daily to monitor consumption. Heart &amp; dist monitor great while cycling. Notifications keep phone in pocket. Love ApplePay on it.
1164414465116262400,bubblylaily,,2019-08-22 05:50:16,I would love to go cycling with Namjoon  and stop by book cafe awww that would be fun oh god I need to stop thinking about it
1163704780826562560,roxyfromoz,Cambridge UK,2019-08-20 06:50:14,"Such a great thread! I love my car-free cycling lifestyle. There are lots of things I no longer do as I don’t have a car, but the things I do instead are way better! (As is the money saved!) Yes, I know this is possible for everyone but it is more possible than most people think. https://t.co/jWMSYI0tsw"
1164442233715732480,iSmileForAri,"moonlight, sunshine/1d",2019-08-22 07:40:37,I love that Ariana is just cycling around in Amsterdam lol I hope she's having fun
1164435264569249793,SHewitt100,"England, United Kingdom",2019-08-22 07:12:55,Feeling lucky ~ I Love days like these 💕 Chilled ride with time to stop take it all in 💕 #therapy #getoutside #cycling #ridemore #bliss https://t.co/a7sRF6pvGZ
1164435264569249793,SHewitt100,"England, United Kingdom",2019-08-22 07:12:55,Feeling lucky ~ I Love days like these 💕 Chilled ride with time to stop take it all in 💕 #therapy #getoutside #cycling #ridemore #bliss https://t.co/a7sRF6pvGZ
1164437111937724416,ahmadkhabib_,Indonesia,2019-08-22 07:20:16,"and trying what i love back then when i was kid, cycling wherever i wanna, 

then someone steal it again

should i being toxic like what these people doing?"
1164435264569249793,SHewitt100,"England, United Kingdom",2019-08-22 07:12:55,Feeling lucky ~ I Love days like these 💕 Chilled ride with time to stop take it all in 💕 #therapy #getoutside #cycling #ridemore #bliss https://t.co/a7sRF6pvGZ
1164414465116262400,bubblylaily,,2019-08-22 05:50:16,I would love to go cycling with Namjoon  and stop by book cafe awww that would be fun oh god I need to stop thinking about it
1164409617922830336,cellardoir,,2019-08-22 05:31:01,"For all it's disagreements and fights (mostly meaningful), I love Lutheran theology.  I can spend all the time I have cycling through articles, books, and other works that play with/respond to one another.  It is fascinating partly due to the extensiveness of Luther's work..."
1164343345952505856,heyjulieo,,2019-08-22 01:07:40,@pulte put a deposit on a good used bike. I’m turning 50 soon...I need to exercise and would love to start cycling!
1164324174946435074,MplsPedestrian,"Standish. Minneapolis, Mn",2019-08-21 23:51:30,"@TheNewLou One of my favorite things about cycling is how quiet it is compared to other forms of transportation... Ok ice spiker pro tires are anything but quiet.  

When a fat-tire ebike is approaching at 25mph, it's super loud

I love all bikes tho, but 16 or 20mph is enough"
1163704780826562560,roxyfromoz,Cambridge UK,2019-08-20 06:50:14,"Such a great thread! I love my car-free cycling lifestyle. There are lots of things I no longer do as I don’t have a car, but the things I do instead are way better! (As is the money saved!) Yes, I know this is possible for everyone but it is more possible than most people think. https://t.co/jWMSYI0tsw"
1164151195767672832,hsc_iv,"Calgary, Alberta",2019-08-21 12:24:08,"I always love an excuse to bring out the ol 'escalator to nowhere' gif when writing about YYC's most glaring, half-assed piece of cycling infrastructure: The 5 st bike lane  #yycbike https://t.co/fzgITZNAc0"
1164317843602542593,MarioRigby,,2019-08-21 23:26:20,"One of the best guides I know, Adrian from clear_paths_cycling here in Winnipeg is indigenous from North American tribe and South American tribe. His love of adventure and curiousity towards life radiated throughout… https://t.co/6iTmTmYupn"
1163921243424337923,KibraSaleh,Eritrea,2019-08-20 21:10:23,"I love the new Jersey, the same lome that of our cycling national team. https://t.co/37FKCpOYXl"
1164298199059685376,yogidannyb,Chicago,2019-08-21 22:08:16,This Winter will be my 7th year of cycling the city of Chicago full-time. All seasons. All weather. I dont drive. I love it. Freedom! These streets are my ocean. The buildings my mountains. The parks my heart. The… https://t.co/XKV7fnbUno
1164296444469219330,hopekyun,₀₁₀₆₊₁₀₁₀☆₁₇₀₆₊₀₉₀₇,2019-08-21 22:01:18,"@BTS_twt ILOVE YOU SOSOSOMUCH i hope u get to spend a lot more time doing the things u love!!! cycling, exploring, surrounding yourself with art. i want you to do it all and be happy forever🥺🥺"
1164289632328200192,thinnestbabie,nowhere near my gw 🤡,2019-08-21 21:34:14,i’ve prohibited ms from watching love island uk (i know i’m late to get on the train lol) unless i do it while cycling tho... really want to watch it but nah 🤡 not gonna happen today
1164276382588968962,Stefanie_DeLuca,Baltimore,2019-08-21 20:41:35,"I love ⁦@baltimoresun⁩. When you need a bright spot in your day. Addresses two of my four twitter-allowed topics (social science, Baltimore, cats, cycling). Ok but where is @killercatbaltimore! 😻😻 https://t.co/Ng0MaLYoWa"
1164275966849556480,bangtanmeup_,,2019-08-21 20:39:56,"@BTS_twt baby! u look like ur having the time of ur life, going to art galleries, cycling and relaxing. im so happy that u look so relaxed and serene &lt;3 i love u so much bubs im glad that ur having ur well deserved break!! i love u tons pls dont ever forget :( pls hydrate eat n rest well!"
1164274873419493376,MrJackDawg,Southern California,2019-08-21 20:35:35,@emilydidonato1 I would love to see you post some photos from your cycling adventures! Thank you for sharing 🙏
1164266982918774785,BenjiBoyW,"Kimpton, Herts, England",2019-08-21 20:04:14,@ProvizSports And that's why I love Nederlands for cycling and running. They just get it.
1164265183923113984,chilliboy70,"Hexham, Northumberland",2019-08-21 19:57:05,"@BlondeLilmo @UKRunChat Old school (but modern fabric) @HellyHansen Lifa. I love them. Nice and warm. If you do sweat under a winter jacket they don't seem to get wet, the sweat does wick away. Love them for cycling or running."
1164263554460991489,takeshita_kenji,Washington State,2019-08-21 19:50:37,I always love rolling up to the bike rack here and finding a sweet build. #cycling #bicycle #seabikes @ Fred Meyer https://t.co/srfgaP6Voe
1164257052086030336,AndrewRussel15,"California, USA",2019-08-21 19:24:46,"Are you a cyclist? Do you love to do stunts? Are you not afraid to try you own stunts? They this I DO MY OWN STUNTS package is a must for you. 
https://t.co/4H8vsdP8TR
#mtblife #mtb #cycling #cyclist #cyclinglife #ciclismo #Mountainbike #roadbike"
1164253150418784256,AVillagracia,"London, UK",2019-08-21 19:09:16,"@MaySissel I love cycling, I need to get in the act too 🥰"
1161322176089395201,SophieMcGeevor,"Brockley, London, England",2019-08-13 17:02:37,"I love seeing these cycle hangers popping up all over #Lewisham 🚲

We know that safe cycle storage is a barrier to cycling for lots of our residents.

Rent a space or request a hanger for your street here 👇

https://t.co/AFZTMHdMLX https://t.co/9azje2vdiG"
1164241593408339970,heatherhall3,"Detroit, MI",2019-08-21 18:23:21,"Love the option of getting/keeping people on bikes, especially knowing I might be using one of these e-bikes as I age with a titanium rod in my leg. Happy to know there are options to keep on cycling. :) https://t.co/TUI58vJEah"
1164241003173351425,PlusSports3,,2019-08-21 18:21:00,"@proactiff That's why it's best to have activities you enjoy, that has a health benefit to it. I.e. cycling, swimming, golfing, tennis, or even dancing. The best workouts are often the ones where you're able to forget you're working out. You sound like me and my hate/love with treadmills 😂"
1164238335750967296,abdulsmith,"iPhone: 40.688744,-73.990913",2019-08-21 18:10:24,If this racist president completely destroys this country and gets us turned to rubble at the exact time that I've rediscovered how much I love cycling I'm going to be so mad.
1164237248180756483,jackthurston,"Abergavenny, South East Wales",2019-08-21 18:06:05,"@flyfromsadness Brexit people love their cars. I often wonder which was the best decade for cycling in the UK. 1890s perhaps, no cars but bikes were pretty rudimentary. 1930s had highest numbers of road deaths. I wonder what @carltonreid would say? Late 40s, early 50s?"
1164009598262493184,photowarrior,"Victoria, BC",2019-08-21 03:01:29,"I❤️🚲 #BikeLife 

Throughout my cycling day I share my love of cycling with other cyclists, especially my fellow toxic white males; our entitlement and disregard for ""others"" is mind-boggling. 
This bully didn't care that he was cutting in front of a female cyclist. #patriarchy https://t.co/xe71r7OpJi"
1164224182139277312,SilviaXilda,,2019-08-21 17:14:09,Did I tell you how much I love cycling 🤭🤪? #cannondale #blackbeauty #ldy #outdoor #fantastic #letsride #notfast #justnutsaboutcycling #enjoy #headwind #havefun #awesome #justkeepspinning #makingmiles https://t.co/OItYkhzSrD
1164218228224249856,BottleyC,Texas,2019-08-21 16:50:30,"@RBReich Just for hope, allow me to point out he is now cycling so quickly his workers can't keep up with the manufacturing process.
It's like the chocolate factory episode of I Love Lucy, but that ain't chocolate in their mouths."
1164213993101303808,danbullock,"Exeter, England",2019-08-21 16:33:40,"Considering I hadn't had a bike for years 'til February, I'm quite happy with these stats so far... Second-hand mountain bike as well, would love a new one though! #inmydreams #cycling #squeaky @WeAreCyclingUK 🚴‍♂️🙋‍♂️😁 https://t.co/0zSYHMpf9F"
1164203716716703744,_valeriaduran,Texas,2019-08-21 15:52:50,"i really love how motivational all cycling instructors are, i walk out feeling like a boss ass bitch"
1164203461652733954,floydruns,,2019-08-21 15:51:49,@R_U_F_C @Courtney_Cross2 Just because something exists it doesn’t mean it’s created to a high standard. I’d love it if we had quality cycling infrastructure like the Dutch. Up until we do you’ll have to accept that cyclists will continue to use roads where they see fit
1164200298342051841,Ritika_Waz,love maze,2019-08-21 15:39:15,"@BTS_twt I love cycling too. 
Happy joon enjoying sunny day is happy thing to me"
1164194657393348612,Gozde786,Scotland ,2019-08-21 15:16:50,@luciebd @kfbyrne I’d love to know more as I think this might help me take up cycling more
1164187724041138177,Bernieadufe,Tír na nÓg Ireland,2019-08-21 14:49:17,I went for a cycle but had to cut it short as the bp tablets my GP put me on seem to be causing motion sickness. 😢I love cycling
1164182881687789575,atelier68,"Vermont, USA",2019-08-21 14:30:03,Brilliant artwork on Famous Cycling Climbs in France I. Short Sleeve T-shirt. Created with love! Order at https://t.co/vK7DVynjmF #cyclinglife #bikelove #giro #tshirtprinting #originals #telegraphe #galibier #tourmalet https://t.co/bwaX28p948
1164182084753285120,greenspeckfrogs,"Toronto, Canada",2019-08-21 14:26:53,"“I love your cycling top! It’s beautiful! It looks just like my shower curtain....

🤔

Sorry, was that a compliment?

#biketo"
1164161066055553024,bluefaerytae,,2019-08-21 13:03:21,@BTS_twt i love youu so much joonie. ahhh i aish we could be bestfriend and cycling together :(
1164160529159659520,GrandesGarrix,Ajax / FCB ⚽️,2019-08-21 13:01:13,I missed Amsterdam &amp; it’s mentality so much everyone is just minding their own business and walking/cycling everywhere lmao i love it
1164155470422167558,317spier,"Ocean, NJ",2019-08-21 12:41:07,"Couldn't we just have one day when trump doesn't embarrass the US, not going to Denmark, Jews don't love him. I have to get off Twitter now, I can't stand it.  I used to use it to follow professional cycling. I should go back to that."
1164151195767672832,hsc_iv,"Calgary, Alberta",2019-08-21 12:24:08,"I always love an excuse to bring out the ol 'escalator to nowhere' gif when writing about YYC's most glaring, half-assed piece of cycling infrastructure: The 5 st bike lane  #yycbike https://t.co/fzgITZNAc0"
1164151007124905984,girlswithluv,SIN | (cis) She/Her | 김석진&민윤기,2019-08-21 12:23:23,Joon having fun going to galleries and museums and Han river and cycling everywhere and Jinnie and Yoonie going fishing 🥺🥺🥺🥺 today’s updates have been super satisfying! I love these cuties so much
1164150576172552192,iamwendddy,Oh Canada! 🇨🇦,2019-08-21 12:21:40,"@StanWil44579968 I’ll never be what I was before my heart attack ONLY because I am not allowed to do sprinting (can’t spike the HR) and I’ve got to watch my heart rate when I am doing these long bike rides (or any endurance activity), but I am incredibly fit &amp; love cycling so giving it a go!"
1164147594735640581,hobiwords,방탄소년단 ─ 𝟐𝟓𝟎𝟓𝟏𝟗. ♡⠀⠀⠀⠀⠀⠀⠀,2019-08-21 12:09:50,"@BTS_twt I wanted to be like you, baby.  Walking, cycling but I'm so glad to know you're all right.  My heart warmed now.  I love you so much and wish you to always be happy and do what you love.  that is all."
1163921243424337923,KibraSaleh,Eritrea,2019-08-20 21:10:23,"I love the new Jersey, the same lome that of our cycling national team. https://t.co/37FKCpOYXl"
1164130374932238342,SeakCoco,"Cheras, Selangor",2019-08-21 11:01:24,@BTS_twt I love it when you cycling around nature and enjoying yourself. I'm feeling happy too seeing you enjoying. Keep namjooning 🌳☺️💜🚴
1164129793786482689,Pinkus68,Münster,2019-08-21 10:59:05,@Cycling_Embassy @tm_nrmn I really love tegelijk groen. The easiest way to get rid of those horrible accidents with right-turning vehicles we have every weeknight DE.
1164128749203230721,21_segi_sonyeo,Namkanda,2019-08-21 10:54:56,@BTS_translates The way he's cycling... I'm in love just seeing that.
1164126791042306048,chickendinnerz1,"England, United Kingdom",2019-08-21 10:47:10,God I love cycling sometimes https://t.co/EzdyIFySU1
1164123903377231872,EmilyWebz,"Chicago, IL",2019-08-21 10:35:41,One of the many things I have to thank Belfast for is reigniting my love of cycling - I just had to say goodbye to my bike and I’m so emotional about it! 😭😭
1164123010975928321,jooniephobia,hope world ,2019-08-21 10:32:08,"@BTS_twt My heart is so full seeing you enjoying your day,, please keep taking time for yourself and go cycling, go on walks, please take care I love you ❤"
1164117528823517185,lcvjmn,☽ ًً,2019-08-21 10:10:21,@BTS_twt i just went cycling too!! but it was to buy some groceries 🥺 i love you
1164114982507864064,enbikelopedia,Indianapolis,2019-08-21 10:00:14,@Indy_Austin Love this. I have a grand vision of an inter-urban cycling greenway and pedestrian path connecting many of the major city parks.
1164114952791216128,mikekerslake1,,2019-08-21 10:00:07,@Just_GetActive Would love to do some walking sport eg basketball.Difficult to find in Birmingham. So I do some cycling which is fine.
1164114740416831489,cjd55yorkie,,2019-08-21 09:59:16,Mr MoJo was joined by Mrs Emotional as I thought about how I love #pbp2019 and cycling.
1164108378681106433,ZuniKhalil,,2019-08-21 09:34:00,@BTS_twt Hey i love cycling soooooooooooooo much😍😍😍 joonie you are so precious❤enjoy and take rest...love u
1164103998300758017,MarisAntons,"Latvia, Riga",2019-08-21 09:16:35,"@Garmin Hello, is there any way to see move IQ summaries for, for example, cycling events? would love to see how much I have ridden a bike on daily basis this year."
1164097206451933184,satinsseoul,ot7 land ✨,2019-08-21 08:49:36,"not @ how we get news of jimin getting his license today and joon posts a picture of him cycling haha, i freaking love this man tbh 😂 https://t.co/PkjMtH9Slm"
1164097206451933184,satinsseoul,ot7 land ✨,2019-08-21 08:49:36,"not @ how we get news of jimin getting his license today and joon posts a picture of him cycling haha, i freaking love this man tbh 😂 https://t.co/PkjMtH9Slm"
1164098379938324480,minjoonbabie,190119 lysg🇸🇬,2019-08-21 08:54:16,please namjoon his really out there enjoying himself by doing the things he love like cycling and watch the sunset PLEASE I LOVE HIM ENJO YOURSELF BABYY
1164097206451933184,satinsseoul,ot7 land ✨,2019-08-21 08:49:36,"not @ how we get news of jimin getting his license today and joon posts a picture of him cycling haha, i freaking love this man tbh 😂 https://t.co/PkjMtH9Slm"
1164097206451933184,satinsseoul,ot7 land ✨,2019-08-21 08:49:36,"not @ how we get news of jimin getting his license today and joon posts a picture of him cycling haha, i freaking love this man tbh 😂 https://t.co/PkjMtH9Slm"
1164097206451933184,satinsseoul,ot7 land ✨,2019-08-21 08:49:36,"not @ how we get news of jimin getting his license today and joon posts a picture of him cycling haha, i freaking love this man tbh 😂 https://t.co/PkjMtH9Slm"
1163764861614116866,CatrionaSwanson,"Salford, England",2019-08-20 10:48:59,Nice. This is the kind of simple improvement that can massively improve the safety of people walking and cycling by slowing drivers turning in and out of side roads. I’d love to see this approach taken everywhere. https://t.co/cBD2aGrU4x
1164093718963597313,beibybear_,,2019-08-21 08:35:45,@BTS_twt i LOVE cycling too😬
1164093232424185857,sharia_twt,BTS Universe🌌,2019-08-21 08:33:49,@BTS_twt I am so gald that you got the time to do cycling💕hope you are having fun and resting well💜we love ya🤗
